TERMINALNO,TIME,TRIP_ID,LONGITUDE,LATITUDE,DIRECTION,HEIGHT,SPEED,CALLSTATE,Y
72,1482804360,143,118.7624983,32.07529667,316,3.1,4.140425700000001,0,0.0
71,1482231480,55,104.043159,30.628171999999996,333,488.801697,5.74,0,0.0
43,1477190100,27,125.2651133,43.88384667,5,3.8,10.991893,0,0.0
3,1471058940,25,112.98118600000001,28.189562,187,62.23434399999999,0.0,0,0.0
81,1475546940,23,120.94497700000001,31.356951000000002,89,11.921997,0.0,0,0.0
100,1477471560,72,121.563492,38.933997999999995,333,25.489197,10.85,0,0.0
31,1481079420,1,120.84855970000001,31.36894094,81,3.0,17.411795,0,0.0
98,1470993600,1,118.6603875,31.89887499,198,3.0,24.76965,0,0.0
80,1483086720,41,113.582191,34.683121,130,183.764984,0.17,0,0.0
7,1482712380,84,106.519379,29.712996999999998,146,264.51513700000004,17.940001000000002,4,0.0
99,1482745560,17,121.22669199999999,31.043497,4,1.7765810000000002,0.0,4,0.0
91,1473134160,12,121.608116,31.25631,311,-6.21994,8.12,4,0.0
77,1482649200,33,113.002159,28.124056,346,63.517578,11.54,0,0.069588535
33,1473609120,4,115.896194,28.688478000000003,101,40.277466,0.0,0,0.0
58,1477893300,29,114.501694,38.021465,272,63.202332,10.5,4,0.475132235
5,1480492140,39,114.27471899999999,30.623882000000002,64,30.184326000000002,11.29,0,0.0
78,1482106260,1,123.465149,41.786469,325,54.452332,4.36,0,1.3016191240000001
57,1479090420,16,113.253487,23.164953,32,20.57489,17.040001,0,0.0
11,1482854460,16,108.91500900000001,34.202995,138,479.77990700000004,0.0,4,0.0
32,1480928580,57,103.977776,30.671589,90,516.077759,17.879998999999998,4,0.0
80,1477303860,35,113.69461799999999,34.773125,126,88.11108399999999,0.42,0,0.0
52,1481782800,18,112.753143,32.134457,268,97.66686999999999,11.33,4,1.4549619630000001
93,1479653040,42,113.838806,22.595699,251,-0.401054,3.07,4,0.0
90,1480413300,10,106.73732,26.621664000000003,313,1128.646118,9.97,4,0.0
23,1483071060,79,118.11500500000001,39.825210999999996,138,23.763306,0.17,4,0.0
91,1473340920,27,121.678078,31.169635999999997,244,2.995405,0.0,0,0.0
3,1471393500,27,112.96356999999999,28.187426000000002,5,31.219034000000004,11.64,0,0.0
96,1470303240,22,119.7079324,30.23782695,238,12.0,11.005975999999999,0,0.0
65,1476701460,54,106.6381,26.616278,307,1242.31958,0.0,0,0.0
90,1482396000,45,106.740128,26.571281,23,1140.878784,15.04,4,0.0
33,1480981680,6,115.889343,28.672619,165,34.848999,4.62,0,0.0
62,1479806460,59,112.158203,32.062725,216,68.951553,5.31,4,0.0
27,1467720600,28,121.504807,31.265796999999996,17,8.707336,1.83,0,0.0
74,1476926520,27,113.19881399999998,27.852990999999996,73,48.64502,8.7,4,0.051675225
55,1482378060,3,114.43235800000001,38.084499,229,74.967285,13.79,4,0.0
67,1480604520,5,121.51378600000001,31.176014000000002,75,-0.09350599999999999,0.0,4,0.0
33,1477442040,24,115.93434099999999,28.685013,98,17.331787,0.15,4,0.0
60,1481787060,25,106.33271,38.970451000000004,314,1093.501587,11.39,4,0.0
12,1474010520,17,107.507925,31.22015833,65,2.6,3.7219565,0,0.0
90,1481674860,40,106.748741,26.607002,171,1081.31543,7.66,4,0.0
71,1482468360,11,105.427132,28.919335999999998,314,253.94268799999998,1.63,0,0.0
2,1479977640,6,113.341179,23.011566000000002,159,-34.297363,0.0,4,0.0
87,1482991200,76,116.45313999999999,39.961868,220,30.366211,9.83,4,0.0
50,1476849480,6,120.191833,30.247028000000004,36,1.685716,2.08,0,0.0
85,1478163660,38,121.16423799999998,31.028408000000002,341,-4.770258999999999,16.48,0,0.0
13,1482843840,43,112.011971,27.740057,120,120.76110800000001,0.31,0,0.0
78,1481510220,20,123.334152,41.772797,196,39.601501,9.53,3,1.3016191240000001
74,1478412480,4,113.13609299999999,27.861933,64,29.956421000000002,0.0,4,0.051675225
100,1482475980,12,121.352768,37.569832,5,8.657776,10.85,1,0.0
37,1470627240,2,113.89909329999999,35.30107333,90,4.2,11.88648,0,0.404780271
22,1480558200,59,110.32592,26.363609000000004,113,500.49279800000005,7.07,0,0.0
71,1481908560,29,104.066101,30.655018,293,478.52691699999997,14.4,0,0.0
66,1471667760,28,117.86039,24.364273,349,26.792706,27.5,4,0.0
87,1482990360,76,116.46424099999999,39.991172999999996,124,39.721740999999994,6.35,4,0.0
19,1476940320,13,119.6567642,29.08559869,259,6.0,10.699635,0,0.0
71,1482326400,26,104.131325,30.249788,140,517.889221,27.440001000000002,0,0.0
74,1482623700,17,113.17662800000001,27.833534000000004,176,52.787048,20.16,4,0.051675225
11,1482818040,88,108.902199,34.212528000000006,216,392.77356000000003,10.94,4,0.0
45,1476611700,36,119.91406200000002,32.498115999999996,262,6.094849,6.05,4,0.0
93,1479741300,111,113.84597,22.601682999999998,222,14.754578,1.7,4,0.0
17,1482551940,29,112.5781852,37.80535454,356,4.0,13.255704000000001,0,0.0
45,1469242020,103,119.927559,32.511547,187,-1.164368,16.01,0,0.0
27,1467787740,33,121.60128,31.152490999999998,251,3.807983,21.49,0,0.0
95,1482923460,114,117.26531200000001,31.846342,31,22.604614,13.3,4,0.0
82,1470379440,7,104.03969599999999,30.563816,285,455.43689000000006,0.0,0,0.0
51,1477305060,8,116.673851,39.536114000000005,325,16.170532,2.84,4,0.0
50,1476151320,1,120.20196499999999,30.253666,281,6.942041000000001,6.43,0,0.0
13,1479968340,9,111.994926,27.729607,179,127.531517,6.05,4,0.0
86,1479716280,1,119.753212,30.940597999999998,66,-2.6073,30.91,4,0.0
68,1482364980,26,121.38158999999999,31.11683333,309,5.5,7.5870055999999995,0,0.0
100,1480653000,69,121.45206499999999,37.466763,176,5.345642,6.11,4,0.0
74,1478763600,58,113.156853,27.827271000000003,344,43.437927,14.78,4,0.051675225
27,1467681480,18,121.468567,31.21133,340,17.193481,4.77,0,0.0
76,1474982580,6,101.710884,26.580084000000003,236,1108.577026,0.0,4,0.0
93,1481452980,67,113.863106,22.585096,58,-3.4262050000000004,0.98,4,0.0
19,1476957720,9,119.69269569999999,29.10183324,90,4.0,12.568838000000001,0,0.0
74,1478757780,52,113.12233700000002,27.823818,274,42.442322,0.87,4,0.051675225
50,1478053140,46,120.194382,30.245141999999998,172,8.531616,0.0,0,0.0
8,1472352360,39,121.966728,39.444835999999995,151,-2.933106,18.59,0,2.368560244
69,1473747060,29,121.47910300000001,31.045107,169,28.972472999999997,0.0,0,0.0
22,1476496800,17,112.956558,27.865738,353,59.698303,4.46,0,0.0
95,1482918780,95,117.22719599999999,31.816446000000003,265,48.005615,0.0,4,0.0
75,1475732220,77,121.424499,29.75946757,261,3.0,14.420004,0,0.0
95,1481020740,57,117.198029,31.798964,321,35.541626,10.75,4,0.0
37,1470581400,49,114.00276000000001,35.295305,92,3.4,17.318344,0,0.404780271
62,1479217200,12,112.232803,32.59087,210,95.439163,27.75,4,0.0
63,1483022940,19,118.11326070000001,24.53153907,30,4.0,11.027574000000001,0,0.660832385
47,1469072100,48,108.87558700000001,34.186943,180,404.101135,3.62,0,0.0
19,1477962480,114,119.81601909999999,29.215905300000003,60,4.0,23.151526999999998,0,0.0
50,1477359300,8,120.209496,30.266695000000002,85,16.858214999999998,0.0,0,0.0
58,1481356680,62,114.45375800000001,37.999546,168,61.93639,0.59,4,0.475132235
48,1480923180,31,121.472404,30.931390999999998,75,12.343072,16.59,0,0.0
2,1479959220,8,113.346603,22.992966,336,5.695587000000001,0.0,4,0.0
47,1469865780,91,108.90790600000001,34.140797,269,452.44592300000005,0.73,0,0.0
48,1480919520,35,121.45983100000001,31.193556,228,8.393738,0.0,0,0.0
98,1475311440,21,118.95714240000001,32.34546416,350,6.0,10.077116,0,0.0
99,1481960460,3,121.316849,31.083652,219,9.656311,18.27,4,0.0
42,1476603600,8,114.7085697,40.65222423,16,6.0,19.045208,0,0.0
73,1479691380,35,105.988075,31.568296000000004,153,359.358398,9.87,4,0.0
19,1473828240,76,119.66820159999999,29.08937507,49,3.0,14.039309,0,0.0
36,1479378600,19,114.06979399999999,22.558220000000002,275,2.141973,0.0,4,0.0
19,1476929640,15,119.67143440000001,29.08500239,63,4.0,15.776388,0,0.0
71,1482282060,23,104.054695,30.627190000000002,85,507.720581,0.69,0,0.0
57,1478842200,3,113.563309,23.122362,149,34.105865,22.559998999999998,0,0.0
35,1482192180,7,120.034035,35.872978,84,6.0585629999999995,0.0,0,0.0
44,1472294520,31,121.25424199999999,31.044696999999996,2,2.600647,13.63,0,0.0
84,1481760240,33,108.95706200000001,34.232029,268,401.860352,0.7,0,0.0
80,1483094820,42,113.697548,34.718094,18,106.00163300000001,0.0,0,0.0
96,1470304440,22,119.6593483,30.20514417,287,12.0,10.369107000000001,0,0.0
88,1482918600,93,114.67098999999999,38.01572,166,55.400890000000004,12.12,3,0.0
6,1472429280,16,120.557266,31.31687,26,-2.958628,6.48,0,0.0
91,1479277860,10,121.495567,31.150453999999996,79,18.409546,15.88,0,0.0
18,1471228080,2,90.914314,38.176636,200,3022.563477,0.25,0,0.0
44,1472295060,31,121.24878700000001,31.05773,326,5.494751,0.0,0,0.0
48,1477954680,132,121.463829,30.924244,266,16.809155,1.62,0,0.0
94,1475829240,22,120.5530006,36.71917306,185,12.0,31.525,0,0.0
14,1475553360,29,83.11202566,41.7303525,142,3.0,5.480447,0,0.0
77,1482279600,53,112.981422,28.180615999999997,103,74.69250500000001,9.35,0,0.069588535
72,1482364860,129,118.77108249999999,32.08141167,175,2.0,2.6621432,0,0.0
7,1482799500,24,108.41296399999999,30.764153999999998,180,187.601929,11.7,4,0.0
3,1471909740,35,112.96934499999999,28.144533000000003,269,42.073059,11.92,0,0.0
97,1468501620,88,119.92096699999999,32.455994,344,37.994995,1.16,0,0.8458657709999999
61,1482056940,21,103.912216,36.047428000000004,32,1505.512329,3.09,4,0.489912384
84,1482278700,22,108.956505,34.218792,166,398.778198,7.0,4,0.0
85,1476665040,8,121.154274,31.000828000000002,76,13.557429,21.299999,4,0.0
2,1479974220,41,113.34153,23.011404000000002,17,-112.46298200000001,0.0,4,0.0
69,1470448560,8,115.03137199999999,30.180918,358,33.412529,11.36,0,0.0
100,1482136800,44,121.39838400000001,37.540462,110,6.180358999999999,11.94,4,0.0
82,1470445740,3,103.901436,30.422462,294,517.532166,24.209999,0,0.0
27,1467761640,6,121.432579,31.190534999999997,8,2.674805,12.81,0,0.0
95,1482228240,47,117.25961299999999,31.836082,9,44.965637,0.89,4,0.0
95,1482228000,47,117.256897,31.828594,33,44.448425,16.84,4,0.0
40,1472336940,8,127.060235,43.66591,358,2.5,13.176888,0,0.0
84,1482398160,56,109.152542,34.351890999999995,224,438.510742,26.969998999999998,4,0.0
99,1481278200,8,121.15772199999999,31.024393,90,6.838744999999999,11.99,4,0.0
7,1469665500,57,106.906456,29.704144,28,212.206421,28.51,0,0.0
67,1478477340,34,121.67768899999999,31.193802,277,11.608156,0.0,4,0.0
37,1470216360,34,113.8987908,35.29393458,310,3.8,0.0,0,0.404780271
36,1483180020,39,113.999275,22.642585999999998,359,75.156868,8.72,4,0.0
80,1477295340,30,113.67563600000001,34.789951,180,81.46560699999999,0.0,0,0.0
80,1482727620,23,113.720551,34.751529999999995,1,87.163834,8.3,0,0.0
23,1477035240,148,116.37116200000001,37.432926,275,16.101837,4.83,0,0.0
78,1477463340,89,123.449104,41.815639000000004,63,44.023193,10.09,0,1.3016191240000001
46,1470339300,9,114.079155,39.367466,255,1080.938354,15.27,0,0.0
33,1477298280,83,115.800797,28.704849,181,17.141052,0.0,4,0.0
88,1482912720,83,114.657845,38.024223,271,54.665588,11.01,3,0.0
13,1480567740,47,112.027229,27.741339,257,120.58874499999999,0.62,4,0.0
57,1477475040,24,113.309898,23.128557,0,10.691222999999999,11.83,4,0.0
65,1476708780,57,106.62883000000001,26.603382,335,1255.914917,0.99,0,0.0
47,1468541760,4,108.89459199999999,34.233833000000004,79,398.285522,0.53,0,0.0
100,1482478140,14,121.363235,37.534676,94,46.692139000000005,0.0,3,0.0
85,1479345300,65,121.13460500000001,31.032938,73,3.4427489999999996,11.25,0,0.0
4,1480305600,91,116.814407,33.959396000000005,4,30.955688000000002,0.38,4,0.0
58,1470275160,2,114.55212399999999,38.039120000000004,354,90.725769,6.71,0,0.475132235
41,1475637600,25,112.5442375,22.38081069,65,7.0,19.900002,0,0.0
10,1480381800,1,106.460678,29.471117,118,272.996521,15.02,4,0.0
61,1482056880,21,103.912758,36.047534999999996,284,1503.66626,3.27,4,0.489912384
71,1482468660,7,105.41570300000001,28.914108000000002,329,272.431396,12.45,0,0.0
72,1477192740,222,118.900475,32.045415000000006,241,4.8,14.33141,0,0.0
80,1477302480,36,113.689728,34.772915000000005,133,80.987732,1.73,0,0.0
76,1475050020,41,101.736168,26.525454999999997,268,1250.029297,15.24,4,0.0
61,1477033440,7,104.378929,35.716637,100,1936.1065670000003,35.57,0,0.489912384
29,1482829620,26,121.403175,31.203405,206,-2.54126,2.83,0,0.0
55,1478698560,9,114.453453,38.026127,163,69.26178,0.59,4,0.0
4,1482156720,10,116.81143999999999,33.95752,0,28.278809000000003,5.25,4,0.0
33,1477266180,87,115.89031200000001,28.670029,154,25.630554,5.02,4,0.0
7,1482810660,51,108.427444,30.767190999999997,194,191.10742199999999,0.0,4,0.0
93,1481704080,97,113.839775,22.639055,322,14.94165,32.209998999999996,4,0.0
34,1482972780,53,120.958145,31.96858,125,14.111023000000001,21.440001000000002,0,0.0
79,1483001700,26,105.956924,28.332521000000003,187,325.23703,32.860001000000004,3,0.0
77,1481673900,47,112.98151399999999,28.175528000000003,94,92.011597,0.3,0,0.069588535
36,1479252300,5,114.060631,22.575964000000003,168,45.041859,1.27,4,0.0
84,1482579840,2,109.18936200000002,34.36298,337,437.497925,0.0,0,0.0
95,1481966520,91,117.304955,31.707239,29,29.674011,1.62,4,0.0
84,1481712120,57,108.922455,34.158405,97,415.030273,5.87,0,0.0
87,1482979800,87,116.443573,39.858459,242,41.592715999999996,9.19,4,0.0
99,1481202300,16,121.120796,31.080054999999998,257,-0.662018,12.38,0,0.0
77,1479979860,8,113.057823,28.210009000000003,185,35.734497,18.379998999999998,2,0.069588535
47,1468484280,18,108.878502,34.253890999999996,91,376.266846,6.68,0,0.0
39,1482789060,75,114.20833600000002,34.062412,200,45.655891,12.81,0,0.504855623
31,1480969860,3,120.88168229999998,31.34625101,349,4.0,18.5025,0,0.0
81,1475127240,64,120.821289,31.311991,162,10.676331,4.87,0,0.0
95,1481155080,62,117.25041200000001,31.820397999999997,118,53.29724100000001,0.83,4,0.0
79,1483004400,26,106.42250800000001,28.082388,234,766.048767,32.82,4,0.0
40,1472356320,4,125.5426517,43.91587,243,2.9,35.46642,0,0.0
57,1479101160,15,113.37589299999999,23.059053,234,11.618533,0.9,4,0.0
100,1477276920,82,121.381149,37.543949,287,9.395447,0.0,4,0.0
66,1470375540,47,118.15461,24.503822,3,29.586792,4.62,4,0.0
74,1481791560,15,113.19455,27.851456,95,52.340694,10.04,4,0.051675225
87,1483053360,32,116.483376,39.873215,1,48.0802,2.72,4,0.0
98,1471168860,5,118.4779909,31.38467658,16,4.0,27.042019,0,0.0
23,1477962540,10,116.35853600000002,37.454502000000005,1,4.385956,15.1,0,0.0
76,1475023560,40,101.69899000000001,26.557284999999997,206,1018.71875,6.65,4,0.0
45,1471609620,42,119.966637,32.501746999999995,259,20.858337,10.4,0,0.0
91,1473378120,1,121.788895,31.512461,240,9.121244,12.02,0,0.0
95,1482142980,83,117.266823,31.830469,94,29.233459000000003,7.09,4,0.0
29,1475220960,11,121.396317,31.193628000000004,264,-2.4203490000000003,2.81,4,0.0
17,1483188900,43,112.58031880000001,37.8340652,177,6.0,15.925409,0,0.0
26,1477460220,75,106.553932,29.626949,28,289.517517,20.879998999999998,0,0.0
3,1472429040,12,112.964722,28.203482,34,32.475426,0.0,0,0.0
10,1479949260,20,106.464371,29.537471999999998,31,344.962219,13.4,4,0.0
74,1478756640,57,113.172569,27.853203000000004,176,47.576965,3.02,4,0.051675225
77,1482882720,2,112.979752,28.155277,4,84.479675,2.46,0,0.069588535
69,1473745740,29,121.479179,31.045111,286,13.918152,0.29,0,0.0
32,1481698140,17,104.057739,30.596436999999998,178,475.232666,11.97,4,0.0
93,1482372120,77,113.83175700000001,22.59827,181,12.555139,0.33,4,0.0
97,1468280640,117,119.964302,32.502934,175,2.18866,18.74,0,0.8458657709999999
66,1471685700,33,118.112923,24.489826,155,21.502136,7.75,4,0.0
55,1480545480,85,114.451035,38.037434000000005,357,84.876648,8.63,4,0.0
16,1482890040,3,108.942574,34.334198,178,385.616943,12.15,0,0.0
38,1482123360,30,121.489655,31.256247,151,3.6783449999999998,0.0,4,0.0
27,1467675300,24,121.43263999999999,31.180737,113,6.12677,15.75,0,0.0
23,1477011180,154,116.379395,37.4519,89,22.375225,10.79,0,0.0
55,1480599600,81,114.45108799999998,38.034924,7,73.258484,7.01,4,0.0
22,1480562820,55,110.31831399999999,26.337543,130,487.78558300000003,9.16,0,0.0
69,1477114560,9,115.10298200000001,30.166164000000002,167,43.19635,17.870001000000002,4,0.0
36,1482275700,34,114.029343,22.607364999999998,144,75.3423,0.0,0,0.0
3,1471059060,25,112.98108700000002,28.187590000000004,182,67.177246,13.65,0,0.0
20,1478475660,2,119.506929,35.41025646,50,6.0,5.2301993,0,0.0
39,1481249160,1,114.198021,34.0835,267,55.272114,13.6,4,0.504855623
5,1481430600,77,114.36074099999999,30.606625,151,26.864258000000003,16.280001000000002,0,0.0
67,1479811560,27,121.701851,31.190744,255,-4.515483000000001,5.31,4,0.0
73,1479439920,27,105.98316200000001,31.582727000000002,250,358.089569,7.22,0,0.0
57,1479093240,16,113.36246499999999,23.274029000000002,161,63.21524399999999,17.110001,4,0.0
57,1478844300,3,113.76868400000001,22.981274,79,48.686069,18.139999,0,0.0
82,1470308760,24,104.010826,30.562890999999997,318,478.714752,9.2,0,0.0
85,1478749260,41,121.191345,31.018929999999997,354,16.776062,9.06,4,0.0
36,1482967260,32,114.067604,22.564602,178,12.769706,17.51,0,0.0
11,1482459000,4,109.14536299999999,33.423107,144,576.4824219999999,5.97,4,0.0
23,1483069560,83,118.115204,39.632149,358,13.848419,2.86,4,0.0
32,1481697780,15,104.02964,30.608096999999997,116,474.170044,6.6,4,0.0
58,1477438980,79,114.54583000000001,38.022087,271,70.89669,2.14,0,0.475132235
65,1481980980,25,106.696739,26.604143,0,1117.04834,18.925797,0,0.0
47,1468540920,4,108.885101,34.205791,358,399.878967,0.26,0,0.0
72,1482193380,65,118.74521899999999,32.0776592,276,2.4,1.2734228,0,0.0
68,1482192960,1,121.3836483,31.12012833,40,5.7,14.954225,0,0.0
72,1482711660,37,118.7436567,32.07790667,304,2.6,3.1506147,0,0.0
84,1482399720,54,108.972679,34.224232,313,424.984375,0.31,4,0.0
4,1480741320,79,116.787971,33.971409,356,29.924744,1.53,0,0.0
31,1481141340,17,120.89292879999999,31.2622218,17,3.0,10.150004,0,0.0
12,1473924720,33,107.52086829999999,31.25523833,25,2.2,9.207351,0,0.0
13,1482906480,39,112.005501,27.742171999999997,21,117.72406000000001,0.0,4,0.0
77,1479964920,6,112.77944199999999,30.459898,89,30.419434000000003,10.88,0,0.069588535
33,1477539540,79,115.758835,28.644029999999997,235,20.653076000000002,17.83,4,0.0
90,1481621760,33,106.72951499999999,26.5156,345,1109.69043,2.98,4,0.0
50,1478166360,17,120.191025,30.247734,202,28.488097999999997,0.0,0,0.0
72,1477204980,221,118.9005233,32.05259167,356,2.9,9.074553,0,0.0
3,1471305960,33,112.97786699999999,28.226603000000004,90,30.425299,9.15,0,0.0
64,1478485740,25,123.410271,41.774803000000006,188,56.465637,9.57,0,0.0
36,1483014120,31,113.999321,22.644606,354,79.541374,9.29,4,0.0
73,1483093260,9,105.94606,31.508340999999998,337,357.467804,20.23,0,0.0
8,1472033340,34,121.598793,38.927738,315,6.826111,0.0,0,2.368560244
87,1483002240,60,116.39348600000001,39.864204,180,39.296631,6.75,4,0.0
58,1470015540,49,114.526657,38.040268,180,62.972839,1.35,4,0.475132235
93,1481026620,7,113.842789,22.584719,306,2.6116639999999998,26.440001000000002,4,0.0
68,1482041880,39,121.49460829999998,31.228379999999998,137,5.5,11.094323,0,0.0
71,1482326760,26,104.177872,30.175739,158,418.441101,32.380001,0,0.0
99,1481978340,20,121.095192,31.121614,49,-10.006165,29.16,4,0.0
62,1478310660,26,112.12851699999999,32.09021,11,63.88536800000001,11.53,4,0.0
11,1482826200,85,108.9366,34.17083,270,467.69091799999995,8.16,4,0.0
59,1480403520,26,107.02905659999999,27.56781085,348,3.0,9.285866,0,0.0
29,1482914400,12,121.396027,31.193678000000002,277,9.231384,0.19,4,0.0
87,1482838860,17,116.420395,39.914848,176,43.828125,8.65,3,0.0
30,1475313120,27,113.83590330000001,22.57816167,308,3.9,22.02136,0,0.0
53,1470387960,34,113.76841,23.006626,319,30.245951,4.6,0,0.0
72,1480857780,60,118.766135,32.079735,89,2.6,3.8583577000000004,0,0.0
5,1480924440,1,114.221603,30.584875,26,37.253174,14.53,0,0.0
4,1482201420,16,116.79436499999998,33.950294,179,25.392916,2.55,4,0.0
12,1473924780,33,107.52226329999999,31.260595000000002,6,1.9,9.8991375,0,0.0
87,1483054260,32,116.48062900000001,39.957905,326,37.041565000000006,16.780001000000002,4,0.0
6,1472373540,26,120.549278,31.304665000000004,13,2.535645,5.28,0,0.0
87,1483079280,22,116.40093200000001,39.886765000000004,86,36.014832,3.25,4,0.0
7,1482810780,27,108.427223,30.767193,299,189.935913,0.89,4,0.0
39,1481249520,3,114.209846,34.0471,166,53.5695,13.74,4,0.504855623
78,1481588220,93,123.453659,41.785599,272,48.340796999999995,4.95,4,1.3016191240000001
74,1483198800,102,113.20540600000001,27.858194,102,71.07103000000001,8.63,4,0.051675225
33,1478048160,60,115.876869,28.618810999999997,356,32.203556,15.68,4,0.0
35,1482985320,83,119.96687299999999,35.87484,88,8.954285,11.29,0,0.0
36,1479292860,3,114.069267,22.569529,260,16.879776,1.34,4,0.0
81,1475546280,25,120.909172,31.339737,84,47.862061,11.05,0,0.0
62,1478047020,10,112.15522,32.060429,317,77.202637,4.81,4,0.0
55,1478007960,10,114.450653,38.041004,348,69.659607,5.47,4,0.0
5,1479889080,85,114.229805,30.608717,75,19.587515,2.7,0,0.0
60,1476957300,12,106.21916200000001,38.539749,2,1102.3500980000001,19.26,4,0.0
13,1482905100,39,112.004135,27.742015999999996,99,127.39221200000001,4.78,4,0.0
91,1483068900,19,121.496582,31.276478000000004,71,5.2013169999999995,0.28,0,0.0
74,1481792880,14,113.19252,27.85145,283,46.70319,10.11,4,0.051675225
4,1480300740,93,116.80786100000002,33.967194,282,26.622192,13.74,4,0.0
32,1482199320,37,104.010811,30.638687,245,489.710571,15.54,4,0.0
78,1481531520,17,123.45371200000001,41.762352,178,58.597839,4.08,4,1.3016191240000001
10,1480382280,1,106.535583,29.422171000000002,129,198.860199,21.82,4,0.0
7,1482720600,118,106.52063799999999,29.632071999999997,358,320.062256,5.64,4,0.0
13,1480085280,42,113.03751399999999,28.237522,98,36.521972999999996,17.73,4,0.0
20,1476608160,8,119.61525449999999,35.58541918,186,6.0,21.468771,0,0.0
16,1478823540,8,108.93364,34.199814,94,416.372803,0.0,0,0.0
3,1470744240,20,112.980675,28.210554,174,83.245605,0.0,0,0.0
48,1477637700,49,121.46853600000001,30.932077000000003,165,-3.472107,16.52,0,0.0
47,1468560480,3,108.87574,34.190052,63,415.25689700000004,8.65,0,0.0
51,1477305720,3,116.660675,39.520790000000005,85,1.6144100000000001,9.76,4,0.0
53,1470184380,14,113.766998,23.007097,302,17.846054000000002,14.34,0,0.0
30,1471409400,3,113.91291000000001,23.00082333,175,1.8,7.2658190000000005,0,0.0
29,1480057260,15,121.39556100000001,31.193704999999998,272,-0.6615300000000001,0.29,4,0.0
48,1479702660,129,121.39414199999999,31.184399,246,4.768311,10.79,0,0.0
61,1477032720,7,104.25856,35.860226000000004,165,1815.4947510000002,33.349998,0,0.489912384
91,1473340080,27,121.57703400000001,31.184607,167,23.63084,21.08,0,0.0
76,1475043480,36,101.65505999999999,26.599001,275,1257.030518,2.82,4,0.0
77,1479970140,9,113.03663600000002,29.8671,148,21.015106,23.25,0,0.069588535
87,1483004700,79,116.369766,39.843166,2,47.674988,5.3,4,0.0
2,1481947320,59,113.386551,22.924332,77,1.862793,0.0,4,0.0
26,1477462920,73,106.606155,29.715096999999997,272,334.289062,0.0,0,0.0
27,1467787860,33,121.585609,31.162632000000002,338,8.32373,26.559998999999998,0,0.0
76,1475045160,35,101.70818299999999,26.545527000000003,144,1106.37854,13.94,4,0.0
35,1481174340,33,119.966972,35.862583,272,-1.381561,14.98,0,0.0
80,1476700920,56,113.68421200000002,34.666561,247,124.55450400000001,6.42,0,0.0
90,1478597760,13,106.734146,26.550045,29,1082.619385,1.1,0,0.0
4,1480207920,42,116.81433100000001,33.957436,266,33.240173,9.84,0,0.0
32,1480495140,80,104.00862099999999,30.650364,149,500.77209500000004,0.0,4,0.0
68,1483066260,14,121.46493000000001,31.22295667,66,5.6,8.399238,0,0.0
87,1483178100,14,116.41935,39.94315,178,40.909690999999995,7.48,3,0.0
72,1482746640,34,118.77079170000002,32.08220167,336,2.2,2.6261127,0,0.0
67,1480669440,18,121.615311,31.233960999999997,293,21.071655,23.870001000000002,4,0.0
59,1481268000,17,107.0652133,27.52524088,0,4.0,0.0,0,0.0
48,1479423600,79,121.46381399999999,30.924298999999998,265,7.780945,1.94,0,0.0
38,1477972500,45,121.49575800000001,31.306479,292,25.791930999999998,0.0,4,0.0
6,1471306920,9,120.548813,31.311629999999997,102,8.887099000000001,0.0,0,0.0
12,1474101000,39,107.49953500000001,31.21849167,353,3.6,2.6585402,0,0.0
48,1477124700,65,121.37184099999999,31.225977,182,2.5705869999999997,16.799999,0,0.0
48,1477111860,75,121.387657,31.1814,58,3.9555050000000005,0.0,0,0.0
50,1476708240,80,120.202873,30.266116999999998,95,17.412476,0.0,0,0.0
85,1479173700,73,121.176041,31.025022999999997,82,2.820343,18.0,4,0.0
81,1474504020,150,120.822243,31.304578999999997,81,5.4378660000000005,0.23,0,0.0
4,1480153680,68,116.80115500000001,33.956558,262,14.997986,0.24,0,0.0
5,1479889440,85,114.24015,30.612423,60,25.86792,1.7,0,0.0
50,1476782340,81,120.187927,30.247609999999998,301,-0.061401,15.33,0,0.0
73,1483092480,9,105.93735500000001,31.298906,326,350.330719,33.240002000000004,0,0.0
65,1482462180,50,106.62738799999998,26.652502000000002,241,1285.211548,1.55,0,0.0
50,1477361220,9,120.18860600000001,30.307358,351,17.883673,2.05,0,0.0
93,1481713680,92,113.861198,22.761127,280,-1.8516540000000001,13.98,4,0.0
54,1471086300,30,107.4627,31.212286,72,286.901123,10.79,0,0.0
44,1472275680,28,121.26821899999999,31.121939,53,26.576843,0.0,0,0.0
9,1480491720,8,120.860947,30.742739,69,8.421265,12.27,0,0.0
87,1482796800,19,116.421051,39.987888,269,47.418335,1.51,0,0.0
74,1482560640,104,113.13899199999999,27.813526,187,47.252441,14.83,4,0.051675225
100,1480670220,60,121.44017,37.477814,336,23.748932,10.5,4,0.0
5,1481759700,71,114.307571,30.615908,214,25.621338,0.0,0,0.0
53,1470402780,11,113.76445,23.024813,215,27.781258,15.4,0,0.0
95,1481153880,63,117.29706599999999,31.860429999999997,249,11.972534,0.0,4,0.0
87,1482837480,17,116.41856399999999,39.967323,180,44.127075,6.18,4,0.0
73,1483159620,64,105.978348,31.582838,86,345.32122799999996,6.42,4,0.0
55,1482378600,3,114.45108799999998,38.034027,90,72.150818,14.25,4,0.0
